open,high,low,close,volume,adjclose,splits
52.400001525878906,53.07500076293945,52.0463981628418,52.59700012207031,41154000,52.59700012207031,0.0
52.25,52.91849899291992,52.204349517822266,52.60499954223633,25302000,52.60499954223633,0.0
52.4474983215332,53.58599853515625,52.337501525878906,53.48500061035156,31116000,53.48500061035156,0.0
53.95349884033203,54.573951721191406,53.21699905395508,54.47600173950195,36868000,54.47600173950195,0.0
54.420501708984375,55.23350143432617,54.4156494140625,54.7400016784668,33590000,54.7400016784668,0.0
54.528499603271484,55.6974983215332,54.42599868774414,55.12300109863281,28462000,55.12300109863281,0.0
55.32350158691406,56.69850158691406,55.31650161743164,55.56700134277344,30258000,55.56700134277344,0.0
55.80950164794922,56.14099884033203,55.12950134277344,55.33150100708008,26344000,55.33150100708008,0.0
55.63199996948242,56.36399841308594,55.23569869995117,56.339500427246094,25220000,56.339500427246094,0.0
56.38999938964844,57.198001861572266,56.33475112915039,57.1875,31182000,57.1875,0.0
57.0620002746582,57.20199966430664,55.900001525878906,55.91450119018555,35482000,55.91450119018555,0.0
56.1515007019043,56.37649917602539,55.1619987487793,55.23649978637695,37652000,55.23649978637695,0.0
55.39350128173828,55.50600051879883,53.35005187988281,53.47600173950195,50318000,53.47600173950195,0.0
52.65399932861328,54.09994888305664,52.4057502746582,53.94599914550781,45432000,53.94599914550781,0.0
53.75699996948242,54.85499954223633,53.45000076293945,54.54650115966797,24044000,54.54650115966797,0.0
54.96099853515625,55.092498779296875,54.48875045776367,54.75299835205078,30656000,54.75299835205078,0.0
54.45949935913086,55.611000061035156,54.27410125732422,55.481998443603516,25850000,55.481998443603516,0.0
55.76599884033203,56.380001068115234,55.63999938964844,56.29999923706055,27102000,56.29999923706055,0.0
56.79999923706055,58.040000915527344,56.623050689697266,58.00199890136719,42560000,58.00199890136719,0.0
58.192501068115234,58.852500915527344,57.87099838256836,58.224998474121094,43446000,58.224998474121094,0.0
58.5,58.8380012512207,56.666500091552734,56.90850067138672,38144000,56.90850067138672,0.0
57.260501861572266,57.929500579833984,57.071998596191406,57.4744987487793,25828000,57.4744987487793,0.0
57.49800109863281,58.05400085449219,56.72700119018555,57.479000091552734,27908000,57.479000091552734,0.0
57.707000732421875,57.79399871826172,56.597999572753906,56.7864990234375,61840000,56.7864990234375,0.0
56.0004997253418,56.0994987487793,54.45050048828125,54.99100112915039,56118000,54.99100112915039,0.0
54.95000076293945,55.2599983215332,54.17300033569336,54.885501861572266,36638000,54.885501861572266,0.0
54.637001037597656,55.314998626708984,54.25749969482422,54.54399871826172,37578000,54.54399871826172,0.0
54.09400177001953,54.14500045776367,52.295501708984375,52.45399856567383,53340000,52.45399856567383,0.0
52.35150146484375,53.167999267578125,51.06100082397461,51.07849884033203,43134000,51.07849884033203,0.0
52.29999923706055,52.78150177001953,50.41999816894531,52.660499572753906,53302000,52.660499572753906,0.0
53.150001525878906,53.24195098876953,49.84600067138672,50.255001068115234,61906000,50.255001068115234,0.0
49.900001525878906,51.21149826049805,49.03200149536133,50.22800064086914,67386000,50.22800064086914,0.0
50.58150100708008,52.150001525878906,50.14500045776367,51.589500427246094,54536000,51.589500427246094,0.0
51.14099884033203,51.7400016784668,49.51850128173828,50.32350158691406,53608000,50.32350158691406,0.0
50.695499420166016,51.04949951171875,49.70349884033203,50.670501708984375,45502000,50.670501708984375,0.0
49.670501708984375,51.4359016418457,49.650001525878906,51.25699996948242,49694000,51.25699996948242,0.0
52.06650161743164,52.13949966430664,51.00654983520508,51.390499114990234,27260000,51.390499114990234,0.0
51.0,51.57099914550781,50.1515007019043,50.35200119018555,34928000,50.35200119018555,0.0
50.84000015258789,51.97999954223633,50.70399856567383,50.772499084472656,35032000,50.772499084472656,0.0
51.321998596191406,51.81399917602539,50.56700134277344,51.582000732421875,39490000,51.582000732421875,0.0
51.39950180053711,51.568199157714844,50.79349899291992,50.99850082397461,29678000,50.99850082397461,0.0
51.25199890136719,52.03450012207031,51.07175064086914,51.6254997253418,27140000,51.6254997253418,0.0
52.04399871826172,52.32099914550781,51.14899826049805,51.4635009765625,24460000,51.4635009765625,0.0
51.849998474121094,52.1619987487793,51.33700180053711,51.89899826049805,24224000,51.89899826049805,0.0
52.56850051879883,53.89400100708008,52.41299819946289,53.70800018310547,46406000,53.70800018310547,0.0
53.871498107910156,53.871498107910156,53.311248779296875,53.604000091552734,26882000,53.604000091552734,0.0
53.470001220703125,54.708248138427734,53.409000396728516,54.3849983215332,34954000,54.3849983215332,0.0
54.099998474121094,54.61750030517578,53.47850036621094,53.64799880981445,37794000,53.64799880981445,0.0
53.893001556396484,54.13600158691406,53.03499984741211,53.372501373291016,46826000,53.372501373291016,0.0
52.599998474121094,52.849998474121094,50.52949905395508,50.999000549316406,95206000,50.999000549316406,0.0
51.2760009765625,51.6245002746582,50.765499114990234,51.058998107910156,47822000,51.058998107910156,0.0
51.47549819946289,52.39899826049805,50.90950012207031,52.00199890136719,41590000,52.00199890136719,0.0
52.29999923706055,52.474998474121094,51.27949905395508,51.502498626708984,32396000,51.502498626708984,0.0
51.5004997253418,51.849998474121094,50.842498779296875,50.86650085449219,33426000,50.86650085449219,0.0
50.68299865722656,51.923500061035156,50.410499572753906,51.865501403808594,28558000,51.865501403808594,0.0
51.404998779296875,52.01945114135742,51.14350128173828,51.21900177001953,32062000,51.21900177001953,0.0
50.95000076293945,51.48374938964844,50.31449890136719,51.18600082397461,36302000,51.18600082397461,0.0
50.845001220703125,52.425498962402344,50.845001220703125,52.410499572753906,38774000,52.410499572753906,0.0
52.46149826049805,53.08399963378906,52.35499954223633,52.739498138427734,29322000,52.739498138427734,0.0
52.926998138427734,53.02750015258789,52.35725021362305,52.695499420166016,24354000,52.695499420166016,0.0
52.904998779296875,54.27199935913086,52.8182487487793,54.13800048828125,40656000,54.13800048828125,0.0
54.30149841308594,55.02199935913086,54.28200149536133,54.878501892089844,28860000,54.878501892089844,0.0
54.68000030517578,55.06650161743164,54.545501708984375,54.91299819946289,25074000,54.91299819946289,0.0
55.0,55.537498474121094,54.955501556396484,55.0099983215332,30362000,55.0099983215332,0.0
54.5,54.502498626708984,53.673500061035156,53.96149826049805,29898000,53.96149826049805,0.0
53.865501403808594,54.4635009765625,53.8129997253418,54.0885009765625,21946000,54.0885009765625,0.0
53.99449920654297,54.34349822998047,53.67499923706055,53.929500579833984,20876000,53.929500579833984,0.0
53.09299850463867,53.49700164794922,53.034000396728516,53.31800079345703,31304000,53.31800079345703,0.0
53.702999114990234,54.400001525878906,53.682498931884766,53.979000091552734,20464000,53.979000091552734,0.0
54.178001403808594,54.329498291015625,53.33449935913086,53.48649978637695,21800000,53.48649978637695,0.0
53.256500244140625,54.03900146484375,53.08549880981445,53.984500885009766,21214000,53.984500885009766,0.0
53.95000076293945,54.02349853515625,53.307498931884766,53.96200180053711,15336000,53.96200180053711,0.0
53.95100021362305,54.12799835205078,53.688751220703125,53.78300094604492,17988000,53.78300094604492,0.0
53.24449920654297,53.66849899291992,52.76100158691406,53.01599884033203,37302000,53.01599884033203,0.0
53.1515007019043,53.46049880981445,52.84149932861328,53.38999938964844,22770000,53.38999938964844,0.0
53.37799835205078,54.859500885009766,53.37799835205078,54.2495002746582,61766000,54.2495002746582,0.0
54.967498779296875,56.0,54.92499923706055,55.974998474121094,48432000,55.974998474121094,0.0
56.11650085449219,57.09450149536133,56.100250244140625,56.964500427246094,37792000,56.964500427246094,0.0
57.04949951171875,57.28689956665039,56.65950012207031,56.983001708984375,33560000,56.983001708984375,0.0
57.10850143432617,57.150001525878906,56.28715133666992,56.84400177001953,33964000,56.84400177001953,0.0
56.566001892089844,56.79100036621094,55.82600021362305,56.19300079345703,30400000,56.19300079345703,0.0
55.909000396728516,56.333499908447266,55.60749816894531,56.04349899291992,25816000,56.04349899291992,0.0
55.93000030517578,56.862998962402344,55.93000030517578,56.4995002746582,21586000,56.4995002746582,0.0
56.55350112915039,56.989498138427734,56.53675079345703,56.965999603271484,18240000,56.965999603271484,0.0
57.055999755859375,57.32500076293945,56.66899871826172,56.739498138427734,30128000,56.739498138427734,0.0
57.192501068115234,57.77349853515625,57.03200149536133,57.60599899291992,26868000,57.60599899291992,0.0
57.44300079345703,57.67100143432617,57.174251556396484,57.612998962402344,42450000,57.612998962402344,0.0
57.182498931884766,58.71549987792969,57.179500579833984,58.67300033569336,28274000,58.67300033569336,0.0
57.92499923706055,58.563499450683594,57.70050048828125,58.40299987792969,32420000,58.40299987792969,0.0
58.765499114990234,59.314300537109375,58.45800018310547,58.492000579833984,32970000,58.492000579833984,0.0
58.74250030517578,58.864749908447266,57.61159896850586,57.882999420166016,24762000,57.882999420166016,0.0
57.957000732421875,58.12485122680664,57.362998962402344,57.77399826049805,26220000,57.77399826049805,0.0
57.18000030517578,57.195499420166016,55.638999938964844,56.240501403808594,43146000,56.240501403808594,0.0
56.400001525878906,56.660499572753906,55.832950592041016,55.92300033569336,31264000,55.92300033569336,0.0
56.06700134277344,56.591800689697266,55.180999755859375,55.19900131225586,25878000,55.19900131225586,0.0
55.10449981689453,56.115501403808594,54.800498962402344,55.71099853515625,21448000,55.71099853515625,0.0
56.0,56.41135025024414,55.75,55.782501220703125,26302000,55.782501220703125,0.0
54.95000076293945,56.400001525878906,54.689998626708984,56.37300109863281,24346000,56.37300109863281,0.0
56.79100036621094,56.79100036621094,55.000999450683594,55.144500732421875,13580000,55.144500732421875,0.0
55.5265007019043,56.375,55.42399978637695,56.2135009765625,21334000,56.2135009765625,0.0
56.17900085449219,57.04650115966797,56.03684997558594,57.00849914550781,19922000,57.00849914550781,0.0
57.42399978637695,57.73350143432617,57.17100143432617,57.70249938964844,18180000,57.70249938964844,0.0
57.8489990234375,57.97949981689453,57.47949981689453,57.641998291015625,15968000,57.641998291015625,0.0
57.22949981689453,58.214500427246094,57.04999923706055,57.69499969482422,22400000,57.69499969482422,0.0
57.99449920654297,59.22050094604492,57.796749114990234,59.17399978637695,25038000,59.17399978637695,0.0
59.25,59.770851135253906,59.0,59.441001892089844,24438000,59.441001892089844,0.0
59.46950149536133,59.54999923706055,58.9640007019043,59.19300079345703,21114000,59.19300079345703,0.0
58.611000061035156,60.152000427246094,58.529998779296875,59.939998626708984,32208000,59.939998626708984,0.0
59.827999114990234,60.224998474121094,59.516998291015625,59.79399871826172,27872000,59.79399871826172,0.0
59.54999923706055,60.0,59.16600036621094,59.347999572753906,25534000,59.347999572753906,0.0
59.347999572753906,59.84299850463867,59.21099853515625,59.24549865722656,24948000,59.24549865722656,0.0
59.050498962402344,60.324501037597656,59.04999923706055,60.275001525878906,52384000,60.275001525878906,0.0
63.12950134277344,63.29999923706055,61.77799987792969,62.40399932861328,66364000,62.40399932861328,0.0
61.95650100708008,63.292999267578125,61.95650100708008,63.185001373291016,42556000,63.185001373291016,0.0
62.54999923706055,63.488548278808594,62.45100021362305,63.416500091552734,48112000,63.416500091552734,0.0
63.54999923706055,63.69449996948242,61.54999923706055,61.92499923706055,42612000,61.92499923706055,0.0
61.4005012512207,61.74580001831055,60.57350158691406,60.98699951171875,36998000,60.98699951171875,0.0
61.0004997253418,61.379398345947266,60.279998779296875,60.862998962402344,32894000,60.862998962402344,0.0
61.400001525878906,61.673500061035156,60.510501861572266,61.0004997253418,31344000,61.0004997253418,0.0
60.29499816894531,61.49399948120117,60.239498138427734,61.307498931884766,30626000,61.307498931884766,0.0
61.48099899291992,61.5,60.75299835205078,61.18550109863281,21792000,61.18550109863281,0.0
61.25,61.30440139770508,60.78984832763672,61.23849868774414,21634000,61.23849868774414,0.0
61.849998474121094,62.55849838256836,61.80849838256836,62.111000061035156,29880000,62.111000061035156,0.0
62.02349853515625,62.82500076293945,61.90039825439453,62.28049850463867,27406000,62.28049850463867,0.0
62.494998931884766,62.777099609375,62.300498962402344,62.45500183105469,16972000,62.45500183105469,0.0
62.150001525878906,62.284751892089844,61.599998474121094,61.88050079345703,22174000,61.88050079345703,0.0
61.8489990234375,62.46364974975586,61.68204879760742,61.7504997253418,19946000,61.7504997253418,0.0
61.759498596191406,62.29349899291992,61.25550079345703,62.10499954223633,26962000,62.10499954223633,0.0
61.4630012512207,61.762001037597656,60.47549819946289,60.71900177001953,36576000,60.71900177001953,0.0
61.23649978637695,61.29999923706055,60.127498626708984,60.324501037597656,26864000,60.324501037597656,0.0
60.10150146484375,60.45100021362305,59.4119987487793,60.04800033569336,27792000,60.04800033569336,0.0
60.250999450683594,60.54999923706055,59.731300354003906,60.38850021362305,17416000,60.38850021362305,0.0
60.400001525878906,60.862998962402344,60.0177001953125,60.08100128173828,24112000,60.08100128173828,0.0
60.0,60.59199905395508,59.95000076293945,60.36650085449219,17748000,60.36650085449219,0.0
60.356998443603516,61.06399917602539,60.21200180053711,60.26900100708008,19852000,60.26900100708008,0.0
60.441001892089844,61.08250045776367,60.31795120239258,61.032501220703125,18932000,61.032501220703125,0.0
61.380001068115234,62.15449905395508,61.28580093383789,62.090999603271484,23126000,62.090999603271484,0.0
62.06449890136719,62.12725067138672,61.43450164794922,61.557498931884766,26080000,61.557498931884766,0.0
61.872501373291016,62.53300094604492,61.81795120239258,62.46500015258789,25978000,62.46500015258789,0.0
62.21149826049805,62.6817512512207,61.62950134277344,61.95600128173828,26628000,61.95600128173828,0.0
61.749000549316406,61.93299865722656,60.56425094604492,60.90950012207031,36328000,60.90950012207031,0.0
60.2135009765625,60.64950180053711,59.625,59.849998474121094,36620000,59.849998474121094,0.0
59.689998626708984,59.95050048828125,58.099998474121094,59.32400131225586,41226000,59.32400131225586,0.0
59.314998626708984,59.314998626708984,57.599998474121094,58.571998596191406,37770000,58.571998596191406,0.0
57.93349838256836,58.76300048828125,57.860748291015625,58.24150085449219,28026000,58.24150085449219,0.0
58.609500885009766,58.72700119018555,58.00550079345703,58.231998443603516,22308000,58.231998443603516,0.0
58.08150100708008,58.933998107910156,57.8120002746582,58.86800003051758,24186000,58.86800003051758,0.0
58.63600158691406,58.93050003051758,57.917999267578125,58.14099884033203,25910000,58.14099884033203,0.0
58.5369987487793,58.93050003051758,58.14250183105469,58.76649856567383,28624000,58.76649856567383,0.0
58.95500183105469,59.0212516784668,58.416500091552734,58.62649917602539,18880000,58.62649917602539,0.0
58.50699996948242,58.86199951171875,57.701499938964844,57.8025016784668,26130000,57.8025016784668,0.0
57.85449981689453,58.80400085449219,57.85449981689453,58.06100082397461,24072000,58.06100082397461,0.0
58.249000549316406,58.660499572753906,57.729000091552734,58.554500579833984,23828000,58.554500579833984,0.0
58.9995002746582,59.49449920654297,58.667999267578125,59.34349822998047,24508000,59.34349822998047,0.0
59.599998474121094,59.61050033569336,58.301998138427734,58.304500579833984,88112000,58.304500579833984,0.0
57.85850143432617,58.900001525878906,57.34550094604492,58.66849899291992,25420000,58.66849899291992,0.0
58.807498931884766,59.34400177001953,58.400001525878906,59.23249816894531,19554000,59.23249816894531,0.0
59.25749969482422,59.71149826049805,58.738250732421875,59.02450180053711,29246000,59.02450180053711,0.0
59.33649826049805,60.10499954223633,59.18149948120117,59.731998443603516,25216000,59.731998443603516,0.0
59.59349822998047,59.77050018310547,59.224998474121094,59.673500061035156,27612000,59.673500061035156,0.0
59.99449920654297,60.494998931884766,59.51499938964844,59.765499114990234,27152000,59.765499114990234,0.0
59.54800033569336,60.49800109863281,59.33150100708008,60.00550079345703,33758000,60.00550079345703,0.0
60.25,60.320499420166016,59.69150161743164,60.147499084472656,25124000,60.147499084472656,0.0
59.76649856567383,59.8754997253418,57.77880096435547,58.40950012207031,44190000,58.40950012207031,0.0
58.375,58.67499923706055,57.25600051879883,57.86750030517578,23686000,57.86750030517578,0.0
57.50550079345703,58.400001525878906,56.36819839477539,57.44850158691406,38648000,57.44850158691406,0.0
57.307498931884766,57.717498779296875,56.87860107421875,56.941001892089844,26174000,56.941001892089844,0.0
56.55400085449219,56.60850143432617,54.05649948120117,54.06100082397461,53514000,54.06100082397461,0.0
53.64699935913086,55.31999969482422,53.41350173950195,53.965999603271484,58980000,53.965999603271484,0.0
55.400001525878906,55.75,54.320098876953125,55.50400161743164,42026000,55.50400161743164,0.0
55.445499420166016,55.672298431396484,54.45000076293945,54.61249923706055,27448000,54.61249923706055,0.0
55.22949981689453,56.21099853515625,55.125,56.06399917602539,38570000,56.06399917602539,0.0
56.323001861572266,56.449501037597656,55.109500885009766,55.78450012207031,29344000,55.78450012207031,0.0
56.09199905395508,56.09199905395508,53.85449981689453,54.39849853515625,41890000,54.39849853515625,0.0
54.66849899291992,55.518001556396484,54.38750076293945,54.823001861572266,25352000,54.823001861572266,0.0
55.15299987792969,55.61149978637695,54.54999923706055,55.05799865722656,30284000,55.05799865722656,0.0
54.044498443603516,55.394500732421875,53.5,55.18450164794922,36974000,55.18450164794922,0.0
55.212501525878906,55.305999755859375,52.4370002746582,52.535499572753906,39648000,52.535499572753906,0.0
53.589500427246094,55.54899978637695,53.477500915527344,54.778499603271484,50916000,54.778499603271484,0.0
51.85150146484375,55.326499938964844,51.704498291015625,53.57350158691406,83752000,53.57350158691406,0.0
54.12350082397461,54.85200119018555,49.791500091552734,51.00400161743164,77614000,51.00400161743164,0.0
50.42300033569336,51.8745002746582,50.037498474121094,51.81050109863281,64254000,51.81050109863281,0.0
52.990501403808594,54.59700012207031,52.849998474121094,53.8385009765625,50596000,53.8385009765625,0.0
53.790000915527344,54.19874954223633,53.12300109863281,53.5,29640000,53.5,0.0
53.686500549316406,54.14875030517578,52.730499267578125,52.88949966430664,36780000,52.88949966430664,0.0
52.75,52.923500061035156,51.0620002746582,52.00450134277344,48828000,52.00450134277344,0.0
51.9739990234375,53.21725082397461,51.903499603271484,52.79050064086914,24666000,52.79050064086914,0.0
53.45000076293945,54.77299880981445,53.29499816894531,54.669498443603516,41168000,54.669498443603516,0.0
54.569000244140625,54.66350173950195,53.61024856567383,54.119998931884766,29764000,54.119998931884766,0.0
53.699501037597656,53.77799987792969,52.65549850463867,53.307498931884766,26864000,53.307498931884766,0.0
53.06949996948242,53.10599899291992,51.54999923706055,51.93149948120117,29436000,51.93149948120117,0.0
52.16450119018555,52.83024978637695,51.557498931884766,51.8025016784668,30274000,51.8025016784668,0.0
52.5,52.72819900512695,51.54999923706055,52.18299865722656,31318000,52.18299865722656,0.0
52.23550033569336,53.592498779296875,51.5890007019043,53.23550033569336,36722000,53.23550033569336,0.0
52.97050094604492,53.349998474121094,52.44900131225586,53.074501037597656,33162000,53.074501037597656,0.0
52.86000061035156,53.03950119018555,50.8129997253418,51.0,37172000,51.0,0.0
50.0,51.58700180053711,49.80099868774414,51.28799819946289,48982000,51.28799819946289,0.0
51.8380012512207,52.428001403808594,51.673500061035156,51.88050079345703,30686000,51.88050079345703,0.0
51.5,51.87950134277344,51.11994934082031,51.194000244140625,13830000,51.194000244140625,0.0
51.91749954223633,52.46549987792969,51.695499420166016,52.430999755859375,38856000,52.430999755859375,0.0
52.04999923706055,52.87900161743164,51.92449951171875,52.22050094604492,36064000,52.22050094604492,0.0
52.4379997253418,54.34199905395508,51.78799819946289,54.311500549316406,49508000,54.311500549316406,0.0
53.80400085449219,54.712249755859375,53.79999923706055,54.415000915527344,29378000,54.415000915527344,0.0
54.45349884033203,54.778499603271484,53.89400100708008,54.721500396728516,51604000,54.721500396728516,0.0
56.15700149536133,56.23249816894531,55.183250427246094,55.32149887084961,39824000,55.32149887084961,0.0
55.15599822998047,55.22100067138672,52.499000549316406,52.54100036621094,46904000,52.54100036621094,0.0
51.7130012512207,53.560001373291016,51.53850173950195,53.436500549316406,55384000,53.436500549316406,0.0
53.0004997253418,53.76300048828125,51.42499923706055,51.82899856567383,42024000,51.82899856567383,0.0
51.752498626708984,52.42250061035156,51.16450119018555,51.977500915527344,36154000,51.977500915527344,0.0
52.824501037597656,53.029998779296875,51.992000579833984,52.587501525878906,27894000,52.587501525878906,0.0
53.400001525878906,54.08250045776367,53.13949966430664,53.183998107910156,30476000,53.183998107910156,0.0
53.403499603271484,53.987998962402344,52.69649887084961,53.095001220703125,26596000,53.095001220703125,0.0
52.499000549316406,53.130001068115234,52.03950119018555,52.10499954223633,33732000,52.10499954223633,0.0
51.8754997253418,52.657501220703125,50.39500045776367,50.826499938964844,47708000,50.826499938964844,0.0
51.304500579833984,52.4739990234375,51.071998596191406,51.43550109863281,43850000,51.43550109863281,0.0
51.699501037597656,53.099998474121094,50.40250015258789,51.1505012512207,49586000,51.1505012512207,0.0
50.90650177001953,51.71099853515625,49.81800079345703,50.47050094604492,53470000,50.47050094604492,0.0
50.76499938964844,51.20100021362305,48.68450164794922,48.97700119018555,91920000,48.97700119018555,0.0
48.69499969482422,50.176998138427734,48.50550079345703,48.81100082397461,31806000,48.81100082397461,0.0
49.45050048828125,52.0,49.150001525878906,51.972999572753906,47466000,51.972999572753906,0.0
50.85749816894531,52.19449996948242,49.849998474121094,52.194000244140625,42196000,52.194000244140625,0.0
52.48099899291992,52.77799987792969,51.654998779296875,51.854000091552734,28296000,51.854000091552734,0.0
52.54800033569336,52.6349983215332,51.179500579833984,51.78049850463867,29866000,51.78049850463867,0.0
50.82849884033203,52.61600112915039,50.785499572753906,52.29249954223633,30652000,52.29249954223633,0.0
52.04999923706055,52.8489990234375,50.70349884033203,50.803001403808594,36822000,50.803001403808594,0.0
51.62950134277344,53.54199981689453,51.37089920043945,53.535499572753906,41878000,53.535499572753906,0.0
53.57500076293945,53.70000076293945,52.737998962402344,53.419498443603516,39638000,53.419498443603516,0.0
53.80550003051758,54.22800064086914,53.0265007019043,53.81399917602539,35298000,53.81399917602539,0.0
54.08250045776367,54.131500244140625,53.31999969482422,53.733001708984375,23986000,53.733001708984375,0.0
53.382999420166016,53.557498931884766,52.885501861572266,53.51649856567383,29128000,53.51649856567383,0.0
53.159000396728516,53.188751220703125,52.42399978637695,52.859500885009766,30416000,52.859500885009766,0.0
52.34600067138672,52.576499938964844,52.06275177001953,52.234500885009766,22886000,52.234500885009766,0.0
52.50849914550781,54.002498626708984,52.367000579833984,53.85749816894531,29272000,53.85749816894531,0.0
54.0,54.618751525878906,53.96699905395508,54.048500061035156,26636000,54.048500061035156,0.0
53.9734992980957,54.59000015258789,53.67499923706055,54.494998931884766,24854000,54.494998931884766,0.0
55.0,55.417598724365234,54.54499816894531,54.91299819946289,39112000,54.91299819946289,0.0
54.400001525878906,54.57550048828125,53.173500061035156,53.5260009765625,32270000,53.5260009765625,0.0
53.86750030517578,54.246498107910156,52.98749923706055,53.778499603271484,19340000,53.778499603271484,0.0
53.82400131225586,53.973751068115234,53.03499984741211,53.69499969482422,27226000,53.69499969482422,0.0
54.25,54.70000076293945,54.090999603271484,54.54949951171875,22382000,54.54949951171875,0.0
54.00550079345703,54.150001525878906,53.189998626708984,53.50400161743164,25686000,53.50400161743164,0.0
53.63399887084961,53.75749969482422,52.793251037597656,53.03099822998047,20436000,53.03099822998047,0.0
53.42150115966797,54.54999923706055,53.342498779296875,54.452999114990234,25596000,54.452999114990234,0.0
55.150001525878906,55.86650085449219,54.77050018310547,55.81850051879883,30766000,55.81850051879883,0.0
55.619998931884766,56.25,55.24449920654297,55.537498474121094,29244000,55.537498474121094,0.0
55.632999420166016,56.63999938964844,55.45100021362305,56.63999938964844,51530000,56.63999938964844,0.0
56.242000579833984,57.342498779296875,55.86240005493164,57.29949951171875,71044000,57.29949951171875,0.0
56.97850036621094,57.349998474121094,55.63850021362305,55.76150131225586,42112000,55.76150131225586,0.0
55.20800018310547,55.242000579833984,54.29999923706055,54.93550109863281,40896000,54.93550109863281,0.0
54.349998474121094,54.945499420166016,54.32749938964844,54.75299835205078,21516000,54.75299835205078,0.0
54.84749984741211,55.29724884033203,54.643001556396484,54.7504997253418,21304000,54.7504997253418,0.0
55.34000015258789,56.26475143432617,55.29249954223633,56.06850051879883,32182000,56.06850051879883,0.0
56.2495002746582,56.73649978637695,55.92499923706055,56.007999420166016,20996000,56.007999420166016,0.0
55.90250015258789,56.4114990234375,55.52225112915039,56.083499908447266,18952000,56.083499908447266,0.0
56.50400161743164,56.583499908447266,55.532501220703125,55.682498931884766,28996000,55.682498931884766,0.0
55.5,56.09450149536133,55.5,55.928001403808594,20928000,55.928001403808594,0.0
55.9995002746582,56.170501708984375,55.263999938964844,55.689998626708984,21756000,55.689998626708984,0.0
55.54199981689453,55.59700012207031,54.625999450683594,54.8484992980957,28302000,54.8484992980957,0.0
55.04499816894531,55.5620002746582,54.779998779296875,55.51850128173828,20990000,55.51850128173828,0.0
55.79999923706055,55.926998138427734,55.36349868774414,55.470001220703125,28262000,55.470001220703125,0.0
55.287498474121094,55.97549819946289,54.99599838256836,55.756500244140625,29426000,55.756500244140625,0.0
55.34749984741211,55.89899826049805,55.04999923706055,55.8025016784668,19368000,55.8025016784668,0.0
55.564998626708984,56.38249969482422,55.550498962402344,55.99599838256836,30850000,55.99599838256836,0.0
56.244998931884766,57.14849853515625,56.23749923706055,57.04949951171875,29006000,57.04949951171875,0.0
57.3494987487793,57.91400146484375,56.53450012207031,57.38999938964844,28920000,57.38999938964844,0.0
57.50299835205078,58.480499267578125,57.309749603271484,58.10150146484375,28864000,58.10150146484375,0.0
58.1245002746582,58.378299713134766,57.77450180053711,57.893001556396484,21986000,57.893001556396484,0.0
57.7859992980957,57.83774948120117,56.74549865722656,57.165000915527344,23332000,57.165000915527344,0.0
56.33649826049805,57.354000091552734,56.165000915527344,57.11600112915039,24248000,57.11600112915039,0.0
57.22249984741211,58.80950164794922,57.22249984741211,58.78799819946289,34384000,58.78799819946289,0.0
58.91299819946289,60.0,58.91299819946289,59.65999984741211,40262000,59.65999984741211,0.0
60.032249450683594,60.04650115966797,59.59700012207031,59.66600036621094,28718000,59.66600036621094,0.0
59.72549819946289,59.89400100708008,59.2239990234375,59.27750015258789,23456000,59.27750015258789,0.0
59.66899871826172,59.82849884033203,59.13050079345703,59.222999572753906,49236000,59.222999572753906,0.0
59.165000915527344,59.5,58.87105178833008,59.2130012512207,25852000,59.2130012512207,0.0
59.44049835205078,60.0,59.29349899291992,59.942501068115234,30414000,59.942501068115234,0.0
59.86750030517578,61.356998443603516,59.80849838256836,61.19850158691406,44548000,61.19850158691406,0.0
60.79999923706055,61.589500427246094,60.657501220703125,61.57699966430664,24080000,61.57699966430664,0.0
61.316001892089844,61.5,60.14125061035156,60.275001525878906,34284000,60.275001525878906,0.0
59.846500396728516,60.31990051269531,59.35200119018555,59.650001525878906,29936000,59.650001525878906,0.0
59.92649841308594,60.14149856567383,58.83599853515625,59.23099899291992,38024000,59.23099899291992,0.0
59.275001525878906,59.37794876098633,57.96849822998047,58.6510009765625,28004000,58.6510009765625,0.0
58.57699966430664,58.578250885009766,57.97154998779297,58.42449951171875,19234000,58.42449951171875,0.0
58.744998931884766,58.949501037597656,58.14400100708008,58.66550064086914,25398000,58.66550064086914,0.0
59.20500183105469,59.83300018310547,59.099998474121094,59.721500396728516,25050000,59.721500396728516,0.0
59.76599884033203,60.067501068115234,59.285499572753906,60.02450180053711,16558000,60.02450180053711,0.0
60.374000549316406,60.814998626708984,60.025001525878906,60.29600143432617,20286000,60.29600143432617,0.0
60.297000885009766,60.78350067138672,60.20650100708008,60.75,19000000,60.75,0.0
60.7495002746582,60.81100082397461,60.25149917602539,60.35749816894531,18144000,60.35749816894531,0.0
60.394500732421875,60.43450164794922,59.99300003051758,60.19200134277344,17204000,60.19200134277344,0.0
59.79999923706055,60.114498138427734,59.65399932861328,59.86249923706055,17528000,59.86249923706055,0.0
60.034000396728516,60.18925094604492,59.82175064086914,60.108001708984375,14492000,60.108001708984375,0.0
60.198001861572266,60.39799880981445,60.006500244140625,60.23099899291992,14204000,60.23099899291992,0.0
60.5,60.91749954223633,60.40549850463867,60.89350128173828,18668000,60.89350128173828,0.0
60.900001525878906,61.209999084472656,60.455501556396484,61.05500030517578,23748000,61.05500030517578,0.0
